Time (ms),Bicep,Shoulder,Tricep
821033,487,459,462
821034,487,460,462
821035,484,461,460
821036,477,462,461
821037,476,462,461
821038,472,460,461
821039,473,459,459
821040,473,462,461
821041,476,460,460
821042,478,461,461
821043,482,460,460
821044,484,458,459
821045,486,461,461
821046,483,461,461
821047,483,461,460
821048,478,461,462
821049,476,461,461
821050,471,460,461
821051,466,459,462
821052,470,460,463
821053,472,460,461
821054,473,460,461
821055,477,460,459
821056,477,461,462
821057,486,460,462
821058,488,460,461
821059,492,459,462
821060,490,460,461
821061,488,459,462
821062,484,459,460
821063,482,462,462
821064,481,461,462
821065,482,455,462
821066,487,458,460
821067,490,457,460
821068,495,458,462
821069,498,461,461
821070,500,459,458
821071,500,460,461
821072,496,460,460
821073,493,460,462
821074,487,461,461
821075,480,460,461
821076,474,461,462
821077,471,460,461
821078,470,461,461
821079,468,460,461
821080,470,462,461
821081,473,461,463
821082,475,461,461
821083,482,462,461
821084,489,461,460
821085,498,460,460
821086,502,460,461
821087,505,460,463
821088,505,458,461
1741017011633,NEW REP,,
821089,500,459,461
821090,497,459,460
821091,490,461,460
821092,481,461,461
821093,476,461,461
821094,471,460,460
821095,472,460,460
821096,471,462,460
821097,471,461,459
821098,472,460,461
821099,478,461,461
821100,480,461,458
821101,488,461,459
821102,495,460,460
821103,499,460,458
821104,498,461,462
821105,500,460,459
821106,499,460,462
821107,496,460,461
821108,494,460,462
821109,492,460,461
821110,491,459,461
821111,486,460,461
821112,482,459,462
821113,477,462,459
821114,474,460,462
821115,470,460,461
821116,472,461,460
821117,473,460,462
821118,478,461,459
821119,483,462,460
821120,484,460,460
821121,483,460,461
821122,480,460,461
821123,476,460,461
821124,472,461,461
821125,470,462,462
821126,473,461,463
821127,473,460,461
821128,477,460,461
821129,476,460,461
821130,478,461,459
821131,476,461,458
821132,474,460,458
821133,475,460,459
821134,479,461,462
821135,480,462,462
821136,483,458,461
821137,484,459,461
821138,485,459,460
821139,484,459,462
821140,483,462,461
821141,478,462,461
821142,479,461,462
821143,479,458,461
821144,483,461,461
821145,488,460,461
821146,494,461,460
821147,502,459,461
821148,501,459,461
821149,497,461,461
821150,488,459,460
821151,479,460,460
821152,472,460,460
821153,468,459,459
821154,462,459,462
821155,458,462,462
821156,456,460,460
821157,456,461,462
821158,457,460,461
821159,460,459,461
821160,466,461,460
821161,470,460,461
821162,474,460,461
821163,478,461,461
821164,477,460,460
821165,477,461,458
821166,479,460,459
821167,476,461,461
821168,473,460,460
821169,472,460,460
821170,474,461,461
821171,479,461,461
821172,484,459,463
821173,484,461,460
821174,482,459,459
821175,478,462,460
821176,473,460,461
821177,471,460,461
821178,469,460,460
821179,465,460,461
821180,463,460,460
821181,461,457,460
821182,461,461,462
821183,464,458,460
821184,467,460,461
821185,472,462,461
821186,476,461,460
821187,477,460,460
821188,477,459,461
821189,473,460,461
821190,473,460,462
821191,469,459,462
821192,464,460,460
821193,463,459,460
821194,461,459,461
821195,459,460,461
821196,458,460,462
821197,458,461,461
821198,456,460,462
821199,455,458,461
821200,454,460,461
821201,454,460,462
821202,454,459,460
821203,456,460,459
821204,459,460,458
821205,463,461,458
821206,465,459,457
821207,464,459,460
821208,458,462,461
821209,455,460,461
821210,454,458,462
821211,455,460,463
821212,456,461,462
821213,461,459,461
821214,462,460,461
821215,465,460,461
821216,465,460,461
821217,467,460,460
821218,463,460,462
821219,463,461,461
821220,462,460,460
821221,460,461,461
821222,454,460,462
821223,452,460,461
821224,454,459,461
821225,454,460,462
821226,454,460,462
821227,456,461,462
821228,451,460,462
821229,450,460,462
821230,452,460,461
821231,452,462,460
821232,451,460,459
821233,449,461,461
821234,447,460,460
821235,448,460,463
821236,452,461,462
821237,456,459,461
821238,460,461,461
821239,462,460,460
821240,464,461,461
821241,464,461,461
821242,462,460,461
821243,456,459,461
821244,453,457,461
821245,447,460,460
821246,444,461,461
821247,439,460,461
821248,439,459,461
821249,437,460,462
821250,436,460,461
821251,434,459,462
821252,435,460,461
821253,441,459,460
821254,446,460,460
821255,444,461,460
821256,444,461,462
821257,447,460,460
821258,453,460,461
821259,458,460,461
821260,461,461,461
821261,465,460,457
821262,467,460,461
821263,470,460,462
821264,471,459,461
821265,469,459,462
821266,467,460,460
821267,463,460,461
821268,464,459,461
821269,461,460,462
821270,460,460,461
821271,456,460,460
821272,458,458,461
821273,458,460,460
821274,458,460,461
821275,458,461,461
821276,460,460,459
821277,460,460,461
821278,464,461,461
821279,463,460,461
821280,466,461,460
821281,465,460,458
821282,463,460,461
821283,459,460,462
821284,455,458,460
821285,449,462,461
821286,444,461,459
821287,435,459,460
821288,429,460,459
821289,427,459,461
821290,424,461,460
821291,420,461,459
821292,419,459,461
821293,417,460,461
821294,428,459,461
821295,432,459,460
821296,436,459,462
821297,438,460,462
821298,439,459,460
821299,441,460,462
821300,445,459,461
821301,447,460,462
821302,450,458,461
821303,451,460,460
821304,452,460,461
821305,452,460,461
821306,454,458,460
821307,449,459,462
821308,446,460,461
821309,442,459,461
821310,441,460,462
821311,438,461,461
821312,436,459,461
821313,430,460,462
821314,431,460,462
821315,433,458,462
821316,434,462,461
821317,433,460,461
821318,428,461,458
821319,432,459,461
821320,435,459,462
821321,437,461,462
821322,439,460,461
821323,447,461,461
821324,455,461,461
821325,457,460,463
821326,458,461,462
821327,457,460,462
821328,458,460,462
821329,452,460,461
821330,444,459,462
821331,438,461,463
821332,435,461,463
821333,432,459,462
821334,429,460,461
821335,423,463,462
821336,436,460,462
821337,439,459,462
821338,445,460,462
821339,453,460,462
821340,457,460,461
821341,465,461,460
821342,473,461,461
821343,473,461,461
821344,473,461,461
821345,476,462,461
821346,471,460,462
821347,469,460,462
821348,464,460,461
821349,460,461,462
821350,456,458,461
821351,452,460,462
821352,448,458,460
821353,441,461,461
821354,442,459,462
821355,444,462,461
821356,452,461,459
821357,461,461,459
821358,469,461,462
821359,473,460,463
821360,474,460,461
821361,470,460,463
821362,465,461,462
821363,460,459,463
821364,459,460,461
821365,462,460,461
821366,463,460,463
821367,462,459,461
821368,456,462,462
821369,453,460,462
821370,450,459,462
821371,451,457,461
821372,456,462,461
821373,461,460,462
821374,466,462,461
821375,470,461,459
821376,470,459,462
821377,471,459,463
821378,471,461,461
821379,470,460,462
821380,465,459,462
821381,467,461,462
821382,470,460,462
821383,475,461,461
821384,476,457,461
821385,477,461,460
821386,473,460,460
821387,469,460,463
821388,462,461,461
821389,460,460,460
821390,456,461,461
821391,450,459,460
821392,448,462,461
821393,449,461,462
821394,450,459,462
821395,453,461,461
821396,458,461,461
821397,459,460,461
821398,464,460,461
821399,470,459,461
821400,475,460,460
821401,484,461,461
821402,488,459,462
821403,492,460,462
821404,496,461,458
821405,503,461,460
821406,503,460,461
821407,502,460,460
821408,497,460,461
821409,486,460,462
821410,468,460,463
821411,450,461,461
821412,436,461,460
821413,432,460,461
821414,434,458,462
821415,438,462,462
821416,444,460,461
821417,448,460,461
821418,456,459,462
821419,467,461,461
821420,474,461,460
821421,484,461,461
821422,489,461,461
821423,489,461,461
821424,484,460,462
821425,476,461,461
821426,461,458,460
821427,445,461,461
821428,431,460,462
821429,426,461,463
821430,428,459,460
821431,437,459,461
821432,450,460,462
821433,463,460,462
821434,476,460,460
821435,487,460,462
821436,497,459,461
821437,503,460,461
821438,504,460,462
821439,507,459,461
821440,502,459,462
821441,494,461,459
821442,486,461,461
821443,478,460,461
821444,478,461,462
821445,481,460,461
821446,479,459,460
821447,480,460,457
821448,480,460,460
821449,483,460,462
821450,484,460,462
821451,486,461,462
821452,482,462,461
821453,477,460,462
821454,469,462,460
821455,460,460,461
821456,456,457,462
821457,455,461,463
821458,463,461,461
821459,474,459,461
821460,485,457,462
821461,497,460,461
821462,502,460,461
821463,512,460,461
821464,514,460,463
821465,513,461,461
821466,517,460,459
821467,515,461,459
821468,514,461,460
821469,507,460,461
821470,501,461,460
821471,493,460,460
821472,480,460,461
821473,467,461,460
821474,458,458,462
821475,450,462,460
821476,446,457,462
821477,444,461,461
821478,444,461,461
821479,439,461,460
821480,434,461,460
821481,437,459,461
821482,437,459,462
821483,441,462,461
821484,443,460,462
821485,443,458,461
821486,445,460,461
821487,444,460,462
821488,447,461,461
821489,446,460,460
821490,453,461,458
821491,460,460,461
821492,470,461,461
821493,467,461,461
821494,471,461,460
821495,468,460,462
821496,463,462,460
821497,465,461,461
821498,465,461,461
821499,468,457,461
821500,472,459,461
821501,476,460,462
821502,482,458,461
821503,487,459,462
821504,491,459,461
821505,493,457,461
821506,492,460,462
821507,490,457,461
821508,486,458,462
821509,483,462,461
821510,479,460,461
821511,471,460,461
821512,464,461,463
821513,454,460,461
821514,446,457,462
821515,435,458,462
821516,427,460,461
821517,427,458,461
821518,427,460,461
821519,428,461,461
821520,425,460,461
821521,431,460,462
821522,433,461,461
821523,437,461,461
821524,440,460,462
821525,440,458,460
821526,442,461,462
821527,442,461,461
821528,444,460,462
821529,443,460,461
821530,437,460,461
821531,432,460,461
821532,423,462,462
821533,412,461,462
821534,399,460,462
821535,393,460,459
821536,389,459,459
821537,392,462,461
821538,403,460,461
821539,417,462,461
821540,430,461,461
821541,439,459,461
821542,446,462,460
821543,452,460,460
821544,455,461,461
821545,460,461,459
821546,460,462,462
821547,463,457,461
821548,462,461,461
821549,462,462,461
821550,460,460,461
821551,456,458,461
821552,454,462,460
821553,452,459,460
821554,451,461,459
821555,448,459,461
821556,451,460,460
821557,447,460,462
821558,445,461,462
821559,442,460,462
821560,437,460,461
821561,434,458,460
821562,433,460,460
821563,434,459,462
821564,436,458,462
821565,438,461,462
821566,441,461,461
821567,445,460,460
821568,449,461,459
821569,451,460,460
821570,449,459,461
821571,452,460,461
821572,452,461,462
821573,453,460,461
821574,452,460,461
821575,453,462,461
821576,457,460,460
821577,463,461,462
821578,466,459,458
821579,466,460,463
821580,472,462,462
821581,475,460,461
821582,475,460,461
821583,475,458,461
821584,474,461,462
821585,475,460,460
821586,475,461,461
821587,473,460,460
821588,468,460,461
821589,468,461,462
821590,464,461,462
821591,464,458,461
821592,459,461,461
821593,459,459,461
821594,459,460,462
821595,456,460,463
821596,458,461,460
821597,459,461,461
821598,461,462,461
821599,463,462,461
821600,465,460,460
821601,466,460,461
821602,468,460,461
821603,470,461,461
821604,470,462,462
821605,471,458,461
821606,472,460,461
821607,472,461,462
821608,470,458,462
821609,469,460,461
821610,467,459,462
821611,464,461,461
821612,457,459,461
821613,456,460,462
821614,452,458,461
821615,447,461,461
821616,447,460,461
821617,449,461,461
821618,452,462,462
821619,457,458,461
821620,460,460,461
821621,467,460,461
821622,469,460,462
821623,472,459,461
821624,475,460,461
821625,477,459,461
821626,475,461,461
821627,473,461,461
821628,467,459,462
821629,458,459,461
821630,443,462,461
821631,426,460,463
821632,408,462,461
821633,398,461,462
821634,394,459,462
821635,396,457,461
821636,406,459,462
821637,418,460,463
821638,429,461,462
821639,442,461,460
821640,453,460,463
821641,463,461,462
821642,470,460,463
821643,478,459,462
821644,482,460,460
821645,486,460,462
821646,485,461,462
821647,482,461,459
821648,478,460,461
821649,477,461,461
821650,476,460,462
821651,477,460,461
821652,478,460,462
821653,477,458,462
821654,477,457,462
821655,477,459,460
821656,478,460,462
821657,480,459,461
821658,482,460,463
821659,484,460,460
821660,486,460,462
821661,491,460,461
821662,494,459,463
821663,499,460,461
821664,498,461,460
821665,499,460,461
821666,499,460,460
821667,497,460,461
821668,492,460,460
821669,486,460,462
821670,484,461,461
821671,480,457,462
821672,480,462,462
821673,478,460,461
821674,479,460,462
821675,480,460,461
821676,482,462,461
821677,481,460,459
821678,482,460,460
821679,483,461,460
821680,488,460,461
821681,488,460,462
821682,488,460,461
821683,492,461,461
821684,493,459,461
821685,495,458,461
821686,496,462,461
821687,496,461,459
821688,494,461,459
821689,494,461,462
821690,489,460,460
821691,485,460,458
821692,481,458,460
821693,480,458,460
821694,475,460,461
821695,470,460,461
821696,459,460,459
821697,448,460,461
821698,437,460,461
821699,430,459,461
821700,428,460,461
821701,431,461,461
821702,438,461,461
821703,450,460,459
821704,460,460,460
821705,468,461,462
821706,477,461,462
821707,481,461,461
821708,482,461,460
821709,484,461,459
821710,486,461,460
821711,487,460,461
821712,487,461,461
821713,486,462,460
821714,487,458,461
821715,485,458,462
821716,485,460,460
821717,484,460,460
821718,479,460,461
821719,476,460,460
821720,472,460,462
821721,467,459,460
821722,465,460,460
821723,461,461,459
821724,465,460,461
821725,473,460,462
821726,476,459,461
821727,479,461,461
821728,481,461,462
821729,483,457,461
821730,484,461,459
821731,486,459,461
821732,485,460,460
821733,485,460,459
821734,484,460,461
821735,479,461,461
821736,480,461,461
821737,475,461,461
821738,478,460,461
821739,478,461,460
821740,480,461,460
821741,488,460,459
821742,490,460,462
821743,490,460,461
821744,488,460,462
821745,486,460,461
821746,484,458,461
821747,481,458,463
821748,476,458,461
821749,473,460,462
821750,469,460,460
821751,468,460,461
821752,465,461,461
821753,465,460,461
821754,468,461,462
821755,468,460,462
821756,470,460,460
821757,471,459,462
821758,474,459,462
821759,480,460,462
821760,482,461,460
821761,486,460,461
821762,488,461,462
821763,487,460,458
821764,487,461,459
821765,489,459,462
821766,489,461,461
821767,490,460,460
821768,487,459,461
821769,485,461,462
821770,485,460,461
821771,482,460,461
821772,480,459,462
821773,477,459,462
821774,477,460,461
821775,475,460,461
821776,471,458,462
821777,468,459,462
821778,464,460,462
821779,461,461,462
821780,459,461,461
821781,457,460,462
821782,457,461,461
821783,462,460,461
821784,465,459,461
821785,473,461,460
821786,481,461,461
821787,488,461,461
821788,487,461,461
821789,486,461,461
821790,481,461,459
821791,474,460,463
821792,472,460,459
821793,470,461,460
821794,469,459,462
821795,472,460,462
821796,472,461,462
821797,479,461,460
821798,483,460,460
821799,487,459,462
821800,496,462,461
821801,499,460,461
821802,499,461,462
821803,497,461,462
821804,492,461,462
821805,489,459,461
821806,486,461,461
821807,480,457,462
821808,480,462,461
821809,482,461,462
821810,480,459,462
821811,478,461,463
821812,482,461,462
821813,485,459,463
821814,489,461,459
821815,490,460,461
821816,493,462,460
821817,495,458,462
821818,497,460,461
821819,498,459,460
821820,498,461,461
821821,495,460,459
821822,493,460,461
821823,486,461,461
821824,481,459,462
821825,478,457,461
821826,477,460,461
821827,476,462,461
821828,477,461,460
821829,477,462,462
821830,475,459,461
821831,474,460,461
821832,471,461,462
821833,470,460,462
821834,468,461,462
821835,467,459,461
821836,469,460,461
821837,474,460,462
821838,478,461,461
821839,483,460,463
821840,490,461,461
821841,495,458,460
821842,497,459,461
821843,498,462,461
821844,496,461,459
821845,493,461,461
821846,491,461,461
821847,484,461,459
821848,482,459,459
821849,480,460,460
821850,480,460,461
821851,481,459,461
821852,480,458,462
821853,482,459,460
821854,485,460,461
821855,487,461,461
821856,488,457,463
821857,489,460,461
821858,489,461,462
821859,486,461,462
821860,483,460,459
821861,484,460,461
821862,485,460,461
821863,481,460,463
821864,486,461,461
821865,488,462,460
821866,489,462,461
821867,492,458,459
821868,490,461,462
821869,489,460,461
821870,490,457,462
821871,491,458,462
821872,487,461,460
821873,489,460,460
821874,490,460,463
821875,489,459,461
821876,491,460,462
821877,490,460,462
821878,493,459,461
821879,494,460,459
821880,497,460,462
821881,500,461,461
821882,502,458,461
821883,503,460,460
821884,502,461,458
821885,504,460,459
821886,503,461,462
821887,501,459,462
821888,498,460,461
821889,494,460,463
821890,488,457,461
821891,481,461,461
821892,477,459,461
821893,474,460,462
821894,472,457,460
821895,473,457,460
821896,473,458,461
821897,472,461,462
821898,474,460,461
821899,475,462,459
821900,478,461,460
821901,478,461,461
821902,480,460,462
821903,484,459,462
821904,487,460,461
821905,492,460,461
821906,493,462,462
821907,495,461,461
821908,495,459,460
821909,496,463,462
821910,493,459,459
821911,494,461,462
821912,492,461,460
821913,490,462,462
821914,487,460,460
821915,484,461,458
821916,483,459,461
821917,482,460,462
821918,482,461,462
821919,481,460,462
821920,480,461,461
821921,479,460,459
821922,480,461,459
821923,480,460,461
821924,481,461,461
821925,481,461,459
821926,485,461,462
821927,485,461,462
821928,487,460,460
821929,486,461,459
821930,485,460,462
821931,487,460,462
821932,488,459,462
821933,488,459,461
821934,487,459,461
821935,486,460,462
821936,488,458,461
821937,492,459,462
821938,493,459,462
821939,494,458,460
821940,493,461,461
821941,495,461,462
821942,494,461,459
821943,495,461,462
821944,497,459,461
821945,496,460,461
821946,496,462,461
821947,493,458,462
821948,490,457,460
821949,486,461,461
821950,482,458,461
821951,479,461,462
821952,478,461,463
821953,470,460,462
821954,469,459,459
821955,464,460,462
821956,463,462,461
821957,461,458,459
821958,457,460,460
821959,454,458,461
821960,452,462,461
821964,465,459,461
821967,474,461,461
821968,476,460,459
821968,477,460,461
821969,476,460,460
821970,478,459,463
821971,477,460,459
821972,478,460,461
821973,477,461,458
821974,476,459,461
821975,475,460,461
821976,475,460,462
821977,471,461,461
821977,469,460,462
821978,470,460,461
821979,469,461,461
821980,469,459,461
821981,472,461,461
821982,475,460,461
821983,474,461,459
821984,480,458,462
821985,482,458,460
821986,481,461,462
821986,482,460,461
821987,482,461,460
821988,481,460,460
821989,486,459,462
821990,487,461,462
821991,489,460,461
821992,488,459,462
821993,487,458,461
821994,488,460,459
821994,485,459,462
821995,484,458,461
821996,483,458,461
821997,483,459,461
821998,483,461,461
821999,483,460,461
822000,481,461,463
822001,480,461,461
822002,477,459,460
822003,472,461,462
822004,472,460,460
822004,470,460,463
822005,470,459,458
822006,473,460,461
822007,476,461,460
822008,474,460,463
822009,479,461,461
822010,474,460,462
822011,477,461,462
822012,478,460,463
822013,480,460,459
822014,478,461,458
822015,477,460,462
822016,483,461,461
822017,484,460,460
822018,484,459,462
822019,484,460,460
822020,486,459,462
822021,484,460,460
822022,487,461,461
822023,487,460,462
822024,487,461,459
822025,485,461,461
822026,489,460,461
822027,488,460,460
822028,482,460,461
822029,481,460,460
822030,479,461,462
822031,478,460,463
822032,476,460,462
822033,473,460,462
822034,472,460,460
822035,469,461,461
822036,468,460,460
822037,470,461,462
822038,474,461,460
822039,475,458,459
822040,478,458,461
822041,484,462,461
822042,486,462,460
822043,487,460,461
822044,491,461,459
822045,492,460,459
822046,492,459,462
822047,497,460,462
822048,496,461,462
822049,497,461,462
822050,496,458,461
822051,493,460,461
822052,489,459,462
822053,486,462,461
822054,482,459,462
822055,480,459,461
822056,474,460,461
822057,471,460,462
822058,467,457,461
822059,464,462,461
822060,463,460,462
822061,465,459,462
822062,468,459,461
822063,469,461,460
822064,472,461,461
822065,475,460,462
822066,475,460,459
822067,476,460,461
822068,473,462,461
822069,472,460,461
822070,472,460,460
822071,468,460,461
822072,465,463,462
822073,463,461,461
822074,460,460,463
822075,459,457,461
822076,458,459,462
822077,454,460,461
822078,457,461,462
822079,456,461,462
822080,456,461,461
822081,458,461,462
822082,461,461,461
822083,461,462,462
822084,461,461,461
822085,462,461,459
822086,460,462,462
822087,462,460,462
822088,462,459,462
822089,460,461,462
822090,457,458,461
822091,455,461,462
822092,453,459,461
822093,451,460,462
822094,450,460,462
822095,449,461,461
822096,450,461,459
822097,449,460,461
822098,452,459,461
822099,454,461,462
822100,456,462,461
822101,458,461,462
822102,460,461,462
822103,458,461,462
822104,457,460,463
822105,452,458,461
822106,451,460,462
822107,450,457,461
822108,451,460,460
822109,449,459,460
822110,450,461,461
822111,448,460,461
822112,449,461,461
822113,449,461,460
822114,450,459,460
822115,451,459,462
822116,451,460,462
822117,451,462,461
822118,451,461,462
822119,453,460,462
822120,452,461,461
822121,452,460,461
822122,454,461,461
822123,457,459,461
822124,458,462,461
822125,460,461,461
822126,460,461,461
822127,461,459,462
822128,461,460,461
822129,462,460,460
822130,460,460,461
822131,458,460,462
822132,453,460,462
822133,444,458,461
822134,436,461,461
822135,432,459,460
822136,428,461,462
822137,423,460,462
822138,417,460,459
822139,419,460,462
822140,420,459,462
822141,423,459,461
822142,428,460,461
822143,435,460,462
822144,438,461,461
822145,444,460,460
822146,448,457,461
822147,450,461,460
822148,451,462,461
822149,450,462,460
822150,451,462,461
822151,450,462,462
822152,451,461,461
822153,451,461,462
822154,448,459,462
822155,448,461,460
822156,445,460,462
822157,446,460,461
822158,446,460,461
822159,447,460,460
822160,447,460,461
822161,450,460,462
822162,451,462,462
822163,451,459,461
822164,452,460,460
822165,450,461,460
822166,451,459,459
822167,449,460,462
822168,450,459,463
822169,449,460,462
822170,443,461,458
822171,442,461,461
822172,436,459,461
822173,429,460,462
822174,428,460,462
822175,428,462,459
822176,425,458,461
822177,425,461,460
822178,425,462,458
822179,425,462,460
822180,427,460,462
822181,430,457,462
822182,431,460,462
822183,434,460,461
822184,436,459,463
822185,438,459,462
822186,441,458,461
822187,442,460,459
822188,443,460,460
822189,442,461,461
822190,440,460,461
822191,439,460,461
822192,439,461,461
822193,436,461,461
822194,435,459,462
822195,435,461,459
822196,433,460,460
822197,431,461,459
822198,431,459,460
822199,430,460,459
822200,430,460,460
822201,430,460,458
822202,432,461,462
822203,430,460,461
822204,430,461,462
822205,432,461,462
822206,432,462,462
822207,429,461,461
822208,428,460,460
822209,427,460,461
822210,424,462,462
822211,423,460,459
822212,421,460,461
822213,419,461,461
822214,416,460,458
822215,414,460,460
822216,410,457,462
822217,409,459,462
822218,407,460,461
822219,407,460,461
822220,408,460,460
822221,408,460,459
822222,409,459,462
822223,408,459,461
822224,409,460,462
822225,408,459,461
822226,410,459,462
822227,410,458,462
822228,411,461,461
822229,411,460,460
822230,412,460,462
822231,412,458,460
822232,411,460,462
822233,411,462,460
822234,412,460,461
822235,411,462,461
822236,407,461,462
822237,411,461,460
822238,411,461,461
822239,414,461,461
822240,412,460,460
822241,415,461,461
822242,419,460,460
822243,417,458,461
822244,418,460,460
822245,418,461,462
822246,417,462,461
822247,417,461,462
822248,419,459,461
822249,415,461,463
822250,414,461,462
822251,413,460,463
822252,411,459,461
822253,410,460,462
822254,403,461,462
822255,407,459,462
822256,405,461,462
822257,401,461,459
822258,402,461,461
822259,402,460,461
822260,400,461,461
822261,399,460,461
822262,398,460,462
822263,399,462,458
822264,396,462,459
822265,397,459,461
822266,395,460,461
822267,393,460,461
822268,391,461,460
822269,391,461,463
822270,389,460,461
822271,387,461,460
822272,387,461,460
822273,387,461,461
822274,387,460,461
822275,389,460,461
822276,387,460,463
822277,390,460,462
822278,389,460,462
822279,390,460,460
822280,392,461,460
822281,395,460,461
822282,398,461,462
822283,401,461,460
822284,403,460,461
822285,405,460,460
822286,403,461,462
822287,407,460,461
822288,405,462,461
822289,409,460,462
822290,409,461,461
822291,409,460,463
822292,408,461,461
822293,406,460,462
822294,404,461,461
822295,400,459,462
822296,398,459,460
822297,395,461,462
822298,397,460,462
822299,398,461,462
822300,400,460,463
822301,402,460,464
822302,404,461,462
822303,403,461,462
822304,404,460,462
822305,407,462,460
822306,407,461,460
822307,407,460,462
822308,407,461,462
822309,408,461,461
822310,405,461,459
822311,403,461,463
822312,403,460,459
822313,403,461,458
822314,403,460,460
822315,402,461,462
822316,402,461,462
822317,403,460,461
822318,400,460,462
822319,404,460,459
822320,402,458,462
822321,401,458,460
822322,402,460,462
822323,402,462,461
822324,402,461,460
822325,404,462,459
822326,405,461,460
822327,407,460,461
822328,409,461,462
822329,408,461,462
822330,407,459,461
822331,408,461,461
822332,407,461,461
822333,408,460,460
822334,408,461,459
822335,409,461,461
822336,410,461,461
822337,412,461,462
822338,413,462,459
822339,414,461,461
822340,414,461,461
822341,414,460,460
822342,411,461,460
822343,414,457,461
822344,416,459,461
822345,418,461,460
822346,420,459,462
822347,420,458,460
822348,422,460,461
822349,424,462,463
822350,425,459,461
822351,427,461,460
822352,424,461,461
822353,421,460,459
822354,419,461,461
822355,416,461,462
822356,416,458,461
822357,416,459,461
822358,416,461,461
822359,417,461,461
822360,420,461,462
822361,421,460,461
822362,423,462,461
822363,427,460,462
822364,428,460,461
822365,429,459,461
822366,431,459,461
822367,429,461,459
822368,429,459,460
822369,428,461,461
822370,428,461,462
822371,425,460,461
822372,425,459,461
822373,422,460,462
822374,424,460,463
822375,422,461,462
822376,422,459,461
822377,422,461,462
822378,424,459,460
822379,427,461,461
822380,428,461,462
822381,430,461,462
822382,431,459,462
822383,434,460,461
822384,435,461,459
822385,434,460,462
822386,435,460,461
822387,437,460,462
822388,436,459,462
822389,437,457,461
822390,435,457,460
822391,435,459,462
822392,435,460,461
822393,435,461,461
822394,432,461,460
822395,430,461,461
822396,432,459,462
822397,434,460,460
822398,436,458,461
822399,437,460,460
822400,437,458,461
822401,439,461,459
822402,433,460,461
822403,435,459,461
822404,436,461,462
822405,436,460,461
822406,438,460,460
822407,438,461,458
822408,436,461,461
822409,438,460,462
822410,439,459,462
822411,439,459,462
822412,439,461,460
822413,438,457,460
822414,438,459,460
822415,436,461,463
822416,440,458,462
822417,442,459,461
822418,443,461,461
822419,443,460,460
822420,445,459,461
822421,448,458,461
822422,449,461,462
822423,450,460,461
822424,452,460,462
822425,455,460,462
822426,457,459,463
822427,460,460,461
822428,459,460,460
822429,457,460,460
822430,451,462,460
822431,446,459,461
822432,441,460,461
822433,439,459,462
822434,437,461,461
822435,434,458,462
822436,434,461,462
822437,433,458,463
822438,435,458,462
822439,433,458,461
822440,439,461,460
822441,439,460,462
822442,440,460,460
822443,440,461,462
822444,444,459,460
822445,444,459,461
822446,444,461,462
822447,440,461,462
822448,440,460,462
822449,440,460,462
822450,439,459,462
822451,440,460,461
822452,437,462,461
822453,435,459,461
822454,433,459,460
822455,432,459,461
822456,432,460,459
822457,431,460,462
822458,433,460,462
822459,433,459,462
822460,432,461,462
822461,432,461,462
822462,437,462,461
822463,438,460,460
822464,438,460,461
822465,440,458,461
822466,439,461,460
822467,440,461,460
822468,439,461,460
822469,440,461,462
822470,440,460,460
822471,437,461,461
822472,438,461,460
822473,436,461,460
822474,435,459,461
822475,434,461,460
822476,435,462,460
822477,434,460,460
822478,435,460,461
822479,434,459,461
822480,436,460,461
822481,437,460,462
822482,440,460,462
822483,442,458,461
822484,445,461,459
822485,446,457,461
822486,448,458,461
822487,448,462,461
822488,451,459,462
822489,451,460,461
822490,452,460,460
822491,450,459,461
822492,449,459,461
822493,449,460,461
822494,446,460,462
822495,446,460,461
822496,444,461,460
822497,447,461,462
822498,446,461,461
822499,446,459,461
822500,451,461,460
822501,450,459,460
822502,452,461,462
822503,454,460,461
822504,453,461,462
822505,453,461,461
822506,455,461,461
822507,457,459,461
822508,460,458,461
822509,465,457,462
822510,468,461,462
822511,468,460,461
822512,470,460,462
822513,468,458,459
822514,465,461,462
822515,461,460,461
822516,453,460,459
822517,451,459,461
822518,448,459,459
822519,449,459,459
822520,443,460,462
822521,443,461,460
822522,446,459,462
822523,447,460,460
822524,448,462,461
822525,450,459,462
822526,451,461,462
822527,451,460,460
822528,450,461,460
822529,452,461,459
822530,451,460,463
822531,451,461,462
822532,452,461,462
822533,452,461,462
822534,449,461,463
822535,453,461,461
822536,447,460,461
822537,450,461,461
822538,448,461,460
822539,450,461,461
822540,454,460,462
822541,457,461,462
822542,457,461,462
822543,458,459,461
822544,459,459,461
822545,460,460,461
822546,458,462,461
822547,458,460,462
822548,457,461,462
822549,457,460,461
822550,459,460,461
822551,459,460,462
822552,458,461,461
822553,455,461,461
822554,456,460,461
822555,455,458,461
822556,455,462,461
822557,455,461,463
822558,456,461,462
822559,458,462,461
822560,456,461,462
822561,459,461,458
822562,459,461,460
822563,459,460,462
822564,460,461,460
822565,462,459,460
822566,469,460,460
822567,470,461,461
822568,472,459,461
822569,478,461,461
822570,476,461,459
822571,474,460,462
822572,472,460,463
822573,467,460,463
822574,465,461,462
822575,459,457,459
822576,453,457,461
822577,447,461,462
822578,443,461,461
822579,441,459,461
822580,441,459,460
822581,443,460,461
822582,446,461,462
822583,448,459,462
